tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,INCIDENTCHQ,INCIDENTCHQ_R,INCIDENTCHQ_N_R,Interdit,InterditAct,NBIMP,Interet_Non_ECHU,Encaiss_Recu,NBECHEANCE,Code_Classe,Var Signalitiques.Code_Profession,Var Signalitiques.Profession,Var Signalitiques.Code_Activite_Economique,Var Signalitiques.Activite_Economique,Var Signalitiques.Code_secteur_activite,Var Signalitiques.Secteur_Activite,Var Signalitiques.Ville,Var Signalitiques.Code_Postal,Var Signalitiques.Date_Ouverture
1639534,9050.739,70375.871,-63446.029,70375.871,-63442.578,,,,23161.666,23441.475731,,,,,,,,,3.0,,P1103,AGENTS DE VOYAGE ET AUXILIAIRES DE TRANSPORTS INDEPENDANTS,,,,,SFAX,3000.0,2019-05-10
1639702,22995.492,25648.333,-31444.032,25648.333,-31378.82,,,,,6568.621671,,,,,,,,,,,P9901,RETRAITES,,,,,SFAX,3000.0,2022-06-29
1640371,,,,,,"63519,444",0.0,"63519,444",,10.518104,,,,,,,,,,,P0402,DIRECTEURS D'ENTREPRISES,,,,,MERKEZ CHIHYA,3041.0,2004-01-12
1640552,,0.0,-389.487,0.0,-374.982,,,,1238.886323,0.0,,,,,,,,,3.0,5.0,P0801,AGRICULTEURS,,,,,SFAX,3000.0,2003-11-13
1640692,,,,,,,,,,60.910663,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,SFAX MAGREB ARABE,3049.0,2017-04-07
1640798,,0.0,-305.249,0.0,-277.254,,,,352.538775,0.0,,,,,,,,,,,,,FCB99,AUTRES TRAVAUX D'INSTALLATION,FC,CONSTRUCTION,TUNIS BELVEDERE,1002.0,2016-05-18
1640805,208240.0,208413.948,-209715.209,208413.948,-205330.458,,,,1760.381389,252.381312,10.0,10.0,,,,,,,,0.0,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,MERKEZ CHIHYA,3041.0,2017-01-05
1640881,135008.105,135108.105,-121202.813,135108.105,-121072.508,,,,,17582.810005,,,,,,,,,,,,,CSF99,FABRICATION D'AUTRES MATERIELS ELECTRIQUES,CS,INDUSTRIE MANUFACTURIERE,SFAX,3000.0,2002-10-29
1640903,6602.496,6602.496,-6433.804,6602.496,-6409.997,,,,38.760065,36.341117,,,,,,,,,,,P1103,AGENTS DE VOYAGE ET AUXILIAIRES DE TRANSPORTS INDEPENDANTS,BDA01,"EXTRACTION DE PIERRES ORNEMENTALES ET DE CONSTRUCTION, DE CALCAIRE INDUSTRIEL, DE GYPSE, DE CRAIE ET D'ARDOISE",,,SAKIET EZZIT,3021.0,2016-05-17
1640915,804027.281,966816.882,-957608.664,889901.782,-952376.94,"112907,005",0.0,"112907,005",60942.383879,1600.015452,,,,,,,,-74364.77,13.0,,,,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2020-07-13
1640917,,,,,,,,,,0.0,,,,,,,,,,,,,CWA01,FABRICATION DE MEUBLES DE BUREAU ET DE MAGASIN,CW,INDUSTRIE MANUFACTURIERE,CITE DE LA SANTE,3052.0,2003-01-10
1632323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640924,,294.566,0.0,294.566,0.0,,,,293.758969,,,,,,,,,,4.0,,,,CTE99,FABRICATION D'AUTRES MACHINES D'USAGE SPECIFIQUE N.C.A.,,,MERKEZ CHAKER,3072.0,2003-01-20
1640931,,,,,,,,,,0.0,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,MERKEZ KASSAS,3013.0,2003-01-22
1640936,,,,,,,,,,0.0,,,,,,,,,,,,,CSC03,FABRICATION DE MATERIEL D'INSTALLATION ELECTRIQUE,CS,INDUSTRIE MANUFACTURIERE,SFAX EL JADIDA,3027.0,2003-02-07
1640939,,,,,,,,,,0.0,,,,,,,,,,,,,CUC99,FABRICATION D'AUTRES EQUIPEMENTS AUTOMOBILES,CU,INDUSTRIE MANUFACTURIERE,SFAX,3000.0,2018-01-23
1640941,244394.0,244844.0,-206767.918,244844.0,-206635.171,,,,712.562909,32617.706246,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,CAD01,FABRICATION D'HUILES D'OLIVES,,,SFAX,3000.0,2016-12-29
1640949,,,,,,,,,,0.0,,,,,,,,,,,,,CIA01,FABRICATION DE PATE À PAPIER,CI,INDUSTRIE MANUFACTURIERE,MERKEZ CHIHYA,3041.0,2003-03-10
1640952,,,,,,,,,,0.0,,,,,,,,,,,,,GCA01,COMMERCE D'ALIMENTATION GENERALE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,3003.0,2003-03-11
1640958,,,,,,,,,,0.0,,,,,,,,,,,,,ACA01,PECHE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",SFAX,3000.0,2003-03-14
1641034,1880815.817,3007087.766,-2982025.261,1902339.016,-2963816.024,"428958,806",0.0,"428958,806",35935.613408,4271.842523,,,,,,,8145.371,-1490850.181,119.0,,,,FBA01,CONSTRUCTION DE ROUTES ET AUTOROUTES,FB,CONSTRUCTION,EL MENZAH 1,1004.0,2016-09-14
1641128,,,,,,,,,,0.0,,,,,,,,,,,,,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2004-03-02
1641160,6700.0,6700.0,-4807.676,6700.0,-4679.598,,,,1998.90726,7.778898,,,,,,,,,,,P0902,ARTISANS DU BOIS ET ASSIMILES,CHA01,SCIAGE ET RABOTAGE DU BOIS,,,OUED CHAABOUNI,3071.0,2016-11-15
1641219,,,,,,,,,,0.0,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,OUED RMAL,3023.0,2003-07-24
1641285,,,,,,,,,,0.0,,,,,,,,,,,,,CNB02,FABRICATION D'EMBALLAGES EN MATIERES PLASTIQUES,CN,INDUSTRIE MANUFACTURIERE,EL AIN   M.CHAKER,3028.0,1998-07-10
1641299,,,,,,,,,,0.0,,,,,,,,,,,,,ACA01,PECHE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",SFAX,3000.0,1998-11-25
1641310,,,,,,,,,,0.0,,,,,,,,,,,,,CIB01,FABRICATION DE PAPIER ET CARTON ONDULES ET D'EMBALLAGES EN PAPIER OU EN CARTON,CI,INDUSTRIE MANUFACTURIERE,SFAX,3000.0,2005-01-04
1641335,619878.745,621879.548,-591984.844,621879.548,-590727.949,"36874,6",0.0,"36874,6",8538.873958,8969.139673,,,,,,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,G,,CITE EL BAHRI,3064.0,2020-10-16
1641344,,0.0,-254.157,0.0,-243.356,,,,776.840747,,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2005-02-24
1641400,,,,,,,,,,0.0,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2005-05-13
1641417,,,,,,,,,455.211419,0.0,,,,,,,,,,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,CAID MHAMED,3039.0,2020-06-02
1641422,100.0,100.0,-105.368,100.0,-103.634,,,,167.700539,6.524778,,,,,,,,,,0.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,,,,,MERKEZ GADDOUR,3002.0,2005-06-16
1641436,,,,,,,,,,0.0,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,EL HAJEB,3078.0,2005-07-11
1641479,363787.796,363787.796,-362414.468,363787.796,-361747.288,,,,2542.021501,50.667279,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2005-09-20
1641518,,0.0,-274.307,0.0,-272.742,,,,166.200304,,,,,O,O,,,,,0.0,,,CQF01,TRAITEMENT ET REVETEMENT DES METAUX,CQ,INDUSTRIE MANUFACTURIERE,CITE EL HABIB,3052.0,2005-12-21
1641528,,,,,,15750,15750.0,0,68.894728,79.521534,,,,,,,,,6.0,5.0,,,CXF99,AUTRES ACTIVITES MANUFACTURIERES N.C.A.,CX,INDUSTRIE MANUFACTURIERE,MERKEZ SAHNOUN,3012.0,2017-12-25
1641542,400000.0,783662.599,-662169.622,783662.599,-656016.596,,,,422090.146421,0.0,,,,,,,,-166405.452,51.0,5.0,,,CYB99,INSTALLATION DE MACHINES ET D'EQUIPEMENTS INDUSTRIELS,CY,INDUSTRIE MANUFACTURIERE,,,2019-06-24
1641679,,,,,,,,,,0.0,,,,O,O,,,,,,,,HAC03,"AUTRES TRANSPORTS TERRESTRES REGULIERS DE VOYAGEURS, INTERURBAIN",HA,TRANSPORTS ET ENTREPOSAGE,MERKEZ CHIHYA,3041.0,2006-12-12
1641682,,,,,,,,,,0.0,,,,,,,,,,,,,JFA01,"TRAITEMENT DE DONNEES, HEBERGEMENT ET ACTIVITES CONNEXES",JF,INFORMATION ET COMMUNICATION,OUED CHAABOUNI,3071.0,2006-12-28
1641732,,,,,,,,,,0.0,,,,,,,,,,,,,CQG04,FABRICATION D'OUTILLAGE MECANIQUE,CQ,INDUSTRIE MANUFACTURIERE,TYNA,3083.0,2007-05-22
1641778,8115.0,21898.896,-22476.094,21898.896,-22331.905,"8477,364",0.0,"8477,364",2700.343767,843.333095,,,,,,,1042.326,-4377.077,110.0,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,MERKEZ KAMOUN,3022.0,2020-12-17
1641784,483505.5,483505.5,-482572.388,483505.5,-472187.416,,,,6798.84889,,2.0,2.0,,,,,,,,,,,CWA01,FABRICATION DE MEUBLES DE BUREAU ET DE MAGASIN,CW,INDUSTRIE MANUFACTURIERE,OUED CHAABOUNI,3071.0,2022-07-20
1641786,50314.844,61174.283,-49073.228,61174.283,-49033.507,"6436,68",0.0,"6436,68",,10308.565016,,,,,,,,,,,P0510,ARCHITECTES LIBERAUX,,,,,SFAX,3000.0,2021-06-02
1641823,14864.981,14864.981,-16097.243,14864.981,-16008.383,,,,270.941597,87.549139,,,,,,,,,,,P0904,ARTISANS DU CUIR ET DE LA CHAUSSURE,,,,,SFAX,3000.0,2015-03-31
1641825,700.0,700.0,-273.744,700.0,-270.113,,,,125.123408,912.997687,,,,O,O,,,,,,,,GCD01,"COMMERCE DE DETAIL D'ORDINATEURS, D'UNITES PERIPHERIQUES ET DE LOGICIELS EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2012-02-24
1641834,634626.618,634626.618,-632487.572,634626.618,-632020.055,,,,706.319734,6370.285167,,,,O,O,,,,,,,,HDB01,SERVICES AUXILIAIRES DES TRANSPORTS TERRESTRES,HD,TRANSPORTS ET ENTREPOSAGE,SFAX,3000.0,2011-03-22
1641842,,0.0,-437.724,0.0,-339.412,,,,1505.538421,0.0,,,,O,O,,,,,,,,BAA01,EXTRACTION DE HOUILLE,BA,INDUSTRIES EXTRACTIVES,,,2022-06-30
1641895,13787.204,13787.204,-13070.738,13787.204,-12951.58,,,,888.133334,0.36978,,,,,,,,,,,P1501,EMPLOYES DE BUREAUX,,,,,SIDI ABBES,3062.0,2009-06-25
1641896,,,,,,,,,,0.0,,,,,,,,,,,,,MEB99,ETUDES DE MARCHE ET SONDAGES,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",CAID MHAMED,3039.0,2009-06-29
1641908,,0.0,-435.646,0.0,-435.646,,,,1960.990778,0.0,,,,,,,,,,0.0,,,CQE99,"FORGE, EMBOUTISSAGE, ESTAMPAGE; METALLURGIE DES POUDRES",CQ,INDUSTRIE MANUFACTURIERE,,,2018-10-25
1641909,304712.901,304712.901,-279242.852,304712.901,-278347.737,"49032,978",0.0,"49032,978",5770.901717,1538.612172,,,,,,,,-6632.987,116.0,,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,,,SFAX,3000.0,2006-05-16
1641968,,0.0,-304.989,0.0,-298.506,,,,503.594216,,,,,,,,,,,,,,CSC03,FABRICATION DE MATERIEL D'INSTALLATION ELECTRIQUE,CS,INDUSTRIE MANUFACTURIERE,ESSALTANIA,3081.0,2010-01-13
1641971,,0.0,-80.0,0.0,-80.0,,,,8421.231989,,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,SFAX,3000.0,2021-03-25
1641972,,0.0,-423.537,0.0,-423.537,,,,10861.112413,0.0,12.0,,12.0,,,,,,,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GBC06,"COMMERCE DE GROS DE SUCRE, CHOCOLAT ET CONFISERIE, DE CAFE, THE, CACAO ET EPICES",,,,,2019-04-15
1641977,,,,,,,,,,0.0,,,,,,,,,,,,,EAA99,"CAPTAGE, TRAITEMENT ET DISTRIBUTION D'EAU",EA,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",,,2018-10-25
1642027,,,,,,,,,3708.705249,0.0,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,,,,,2020-12-22
1642042,1153166.306,1155922.182,-974548.975,1155920.992,-970604.125,,,,,162286.912043,,,,,,,,,,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,SFAX,3000.0,2010-07-07
1642043,,,,,,,,,13174.045567,12.635287,,,,,,,,,,5.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,SFAX,3000.0,1991-05-02
1642046,5400.0,5400.0,-5616.544,5400.0,-5230.087,,,,629.011961,,1.0,,1.0,O,O,,,,,,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,SFAX,3000.0,2010-07-27
1642061,373873.801,337161.081,-422429.379,337161.081,-420486.863,"13669,077",0.0,"13669,077",127463.921021,7657.708378,,,,,,,,,,,,,MEB99,ETUDES DE MARCHE ET SONDAGES,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",SFAX,3000.0,2019-01-15
1642075,11190.0,128986.252,-84767.786,12102.15,-80010.607,"155369,644",3342.961,"152026,683",37528.198627,215.56086,1.0,,1.0,,,1.0,54404.034,-5587.024,142.0,4.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,,,2022-10-24
1642097,,0.0,-1228.76,0.0,-1107.49,,,,31352.715923,0.0,,,,,,,,,,5.0,,,JFB99,AUTRES SERVICES D'INFORMATION N.C.A.,JF,INFORMATION ET COMMUNICATION,,,2021-03-08
1642186,,,,,,,,,,0.0,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2011-09-05
1642209,432012.891,432012.891,-432634.87,432012.891,-432238.817,"58530,395",0.0,"58530,395",4570.99063,4287.899232,,,,,,,319613.602,-5109.611,155.0,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,JILMA,9110.0,2022-09-02
1642234,,,,,,,,,,0.0,,,,O,O,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,SFAX,3000.0,2022-12-05
1642251,94820.0,94820.0,-95327.798,94820.0,-95225.241,,,,3373.4078,50.052465,,,,,,,,,,,,,ACA01,PECHE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",SFAX,3000.0,2017-09-08
1642254,38850.0,38850.0,-42151.173,38850.0,-41973.503,"11922,031",0.0,"11922,031",439.379109,3665.235046,,,,,,,1851.754,-4636.546,369.0,,P0907,ARTISANS DANS LA METALLURGIE ET L'AUTOMOBILE ET ASSIMILES,,,,,EL AIN,3042.0,2012-01-18
1642258,150.0,150.0,-173.35,150.0,-171.095,,,,151.90212,0.0,,,,,,,,,,,P0804,PECHEURS,,,,,CITE ESSAADA,3052.0,2012-02-06
1641090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642260,490.752,707562.945,-707072.009,389216.052,-706018.794,"609261,585",0.0,"609261,585",1363.421298,2272.075268,1.0,1.0,,,,,56028.9,-617111.429,147.0,1.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,MERKEZ CHIHYA,3041.0,2017-11-03
1642268,1230500.404,1290933.571,-1263149.474,1290933.571,-1232696.874,"87743,628",0.0,"87743,628",55817.603246,346.687835,57.0,57.0,,,,,,,,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,HA,TRANSPORTS ET ENTREPOSAGE,MERKEZ CHIHYA,3041.0,2017-01-05
1642269,137740.0,137791.044,-123133.225,137791.044,-116925.933,,,,122117.618764,11.046413,12.0,12.0,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MERKEZ CHIHYA,3041.0,2017-01-05
1642270,15300.0,15698.655,-16670.802,15698.655,-15936.155,,,,1405.470073,13.928983,,,,,,,,,,,,,NEA99,ACTIVITES COMBINEES DE SOUTIEN LIE AUX BATIMENTS,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MERKEZ CHIHYA,3041.0,2012-03-13
1642271,474850.061,554034.478,-546021.657,554034.478,-538231.768,"96506,994",0.0,"96506,994",72024.680021,52393.384531,1.0,1.0,,,,,,,106.0,1.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,SFAX,3000.0,2012-02-01
1642294,,0.0,-156.292,0.0,-150.545,,,,602.071295,0.0,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,SFAX,3000.0,2009-04-27
1642298,,0.0,-571.2,0.0,-142.8,"487,399",0.0,"487,399",8.170356,2464.412668,,,,,,,,,,,,,GBD06,COMMERCE DE GROS DE PRODUITS PHARMACEUTIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2014-05-05
1642303,91345.878,126235.544,-138093.21,126235.544,-137664.946,,,,6042.988983,7388.497726,,,,O,O,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,SFAX,3000.0,2011-08-17
1642314,599053.339,619901.701,-592075.682,619901.701,-591542.692,,,,6791.304454,4756.849202,,,,,,,,-23214.282,154.0,,P0804,PECHEURS,,,,,SFAX,3000.0,2022-07-22
1642318,1424269.467,1542510.73,-1541906.048,1462504.78,-1497789.334,"86556,604",0.0,"86556,604",63373.816189,152.30361,113.0,89.0,24.0,O,O,,16393.382,,20.0,0.0,,,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,,,2023-05-09
1642322,62724.82,62724.82,-63376.251,62724.82,-63221.017,"11063,103",0.0,"11063,103",5683.032109,,,,,,,,1409.25,-5422.752,192.0,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,HAD01,TRANSPORTS ROUTIERS DE FRET,,,EL HAJEB,3078.0,2012-09-28
1642329,985324.5,1103229.981,-1031409.001,1103229.981,-1029598.133,"14721,567",0.0,"14721,567",49025.032035,6692.697071,,,,,,,427.989,-51777.385,144.0,0.0,P0402,DIRECTEURS D'ENTREPRISES,HAD01,TRANSPORTS ROUTIERS DE FRET,,,SFAX,3052.0,2023-02-02
1642344,391734.157,406134.157,-392189.093,406134.157,-391930.33,"3429,405",0.0,"3429,405",2536.172438,3639.018449,,,,,,,193.971,-8066.305,105.0,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",,,MERKEZ KASSAS,3013.0,2017-01-24
1644016,32800.0,46300.0,-46300.0,46300.0,-46121.192,,,,,10993.333402,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,CITE EL AHRAS,4100.0,2021-06-02
1644264,135630.914,1280274.86,-1238550.018,1280274.86,-1238244.979,"107588,383",0.0,"107588,383",42.219547,158856.919227,,,,,,,7162.499,-111190.847,412.0,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,AGHIR,4116.0,2000-11-01
1644268,900.0,900.0,-961.357,900.0,-947.211,,,,42.948156,181.419027,,,,,,,,,,0.0,,,GCA03,COMMERCE DE DETAIL DE  PRODUITS DIVERS DE L'ARTISANAT,,,HACHENE,4180.0,2017-12-04
1644749,,,,,,,,,,0.0,,,,,,,,,,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,MERKEZ DAMMAK,3013.0,2004-08-09
1644768,,,,,,,,,,23.913304,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,SFAX EL JADIDA,3027.0,2004-02-27
1645305,,,,,,,,,,0.0,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2003-04-28
1645316,376767.847,401351.032,-391697.283,382951.032,-386122.472,"62108,254",0.0,"62108,254",43826.008805,,2.0,,2.0,O,O,,,-44311.027,79.0,,,,CSC03,FABRICATION DE MATERIEL D'INSTALLATION ELECTRIQUE,CS,INDUSTRIE MANUFACTURIERE,SFAX EL JADIDA,3027.0,2022-03-24
1645600,,,,,,,,,,0.0,,,,,,,,,,,,,JFA01,"TRAITEMENT DE DONNEES, HEBERGEMENT ET ACTIVITES CONNEXES",JF,INFORMATION ET COMMUNICATION,SFAX,3000.0,2004-11-17
1645877,,,,,,,,,5123.958191,27.400723,,,,,,,,,,,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,MIDOUN,4116.0,2022-11-07
1645900,1703543.816,1706973.013,-1734852.32,1706973.013,-1734103.806,,,,291498.377958,,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,3000.0,2006-04-17
1646177,,,,,,,,,21335.993632,,,,,O,O,,,,,,,,GCA01,COMMERCE D'ALIMENTATION GENERALE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2019-11-18
1646198,244836.669,334469.669,-306073.622,334469.669,-303992.343,"126813,023",0.0,"126813,023",13691.709353,761.892293,,,,,,,3146.887,-21775.985,150.0,,P1103,AGENTS DE VOYAGE ET AUXILIAIRES DE TRANSPORTS INDEPENDANTS,HAD01,TRANSPORTS ROUTIERS DE FRET,,,MERKEZ CHIHYA,3041.0,2007-06-21
1646736,900.0,900.0,-7003.657,900.0,-7003.637,,,,8.170898,711.970852,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MIDOUN,4116.0,2005-08-03
1646786,81606.0,90229.494,-75944.728,90229.494,-75873.418,,,,2906.538884,24516.589402,,,,,,,,,,,P9904,SANS PROFESSION,GCE05,"COMMERCE DE DETAIL DE MEUBLES, APPAREILS D'ECLAIRAGE ET AUTRES ARTICLES DE MENAGE EN MAGASIN SPECIALISE",,,,,2020-07-29
1647323,,649.622,-58.922,649.622,-56.689,,,,17.801917,0.0,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,IBC01,CAFES,,,MERKEZ GADDOUR,3002.0,2017-02-02
1647430,50000.0,50000.0,-69028.588,50000.0,-69015.597,,,,218.76138,401.87358,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,,4000.0,2019-12-02
1648041,270637.0,334531.64,-342179.049,334531.64,-337020.303,,,,11729.088556,4940.241452,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MARETH,6080.0,1991-07-29
1648153,,,,,,,,,1200.685413,,,,,,,,,,,,,,GCA01,COMMERCE D'ALIMENTATION GENERALE,,,KATTANA,6080.0,2005-11-16
1648158,102037.364,102037.364,-102180.37,102037.364,-102081.256,,,,697.380084,407.079958,,,,,,,,,94.0,,P9904,SANS PROFESSION,,,,,MARETH,6080.0,2019-12-03
1648923,35500.0,35500.0,-34870.167,35500.0,-34686.659,"8045,274",0.0,"8045,274",2027.765369,49.643145,,,,,,,211.844,-30435.462,255.0,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,ZARAT,6026.0,2016-09-29
1649668,25978.0,25978.0,-26107.804,25978.0,-26020.054,"8363,714",0.0,"8363,714",901.514734,568.31206,,,,,,,1065.385,-4295.252,218.0,0.0,P1402,CADRES COMMERCIAUX,,,,,MIDOUN,4116.0,2001-02-13
1650357,,,,,,,,,91324.637139,,,,,,,,,,,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,,,MARETH............,6080.0,1996-12-06
1650626,,,,,,,,,20646.776087,0.0,,,,,,,,,,5.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,KETTANA MARETH,6036.0,2000-11-13
1651443,324437.644,351508.462,-367968.338,351508.462,-366964.862,"10756,299",0.0,"10756,299",5294.985561,18022.8002,,,,,,,1187.278,-4587.225,93.0,,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,GCF02,COMMERCE DE DETAIL DE JOURNAUX ET PAPETERIE EN MAGASIN SPECIALISE,,,,,2020-05-28
1651512,,0.0,-72.81,0.0,-72.675,,,,25.954109,0.0,,,,,,,,,,0.0,,,AAA01,CULTURE DE CEREALES (À L'EXCEPTION DU RIZ),AA,"AGRICULTURE, SYLVICULTURE ET PECHE",MARETH,6080.0,2021-06-29
1651694,11375.806,12668.806,-13052.125,12668.806,-12939.891,"17879,742",0.0,"17879,742",110.501309,314.659386,,,,,,,4065.018,-5362.918,86.0,0.0,P1501,EMPLOYES DE BUREAUX,,,,,MARETH,6080.0,2017-02-10
1651832,383218.085,383218.085,-323450.378,383218.085,-321878.347,"83351,484",0.0,"83351,484",574.022682,38160.912734,,,,,,,,,,,,,FCB01,INSTALLATION ELECTRIQUE,,,ZARAT,6026.0,2002-04-25
1652351,355221.591,355221.591,-356420.708,355221.591,-336290.243,,,,4902.706276,0.0,17.0,16.0,1.0,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,MARETH,6080.0,2018-12-20
